ID,Datum,Talkshow,Name_voll_raw,Name,Funktion,Beschreibung,Partei,Summe,Gruppe
anne-will_484-mindestlohn-reichensteuer-schuldenbremse-steht-deutschland-vor-einer-richtungswahl-1492714,2021-09-05,Anne Will,Norbert Walter-Borjans,Norbert Walter-Borjans,Gast,"SPD, Parteivorsitzender",SPD,1,Politik
anne-will_484-mindestlohn-reichensteuer-schuldenbremse-steht-deutschland-vor-einer-richtungswahl-1492714,2021-09-05,Anne Will,Ralph Brinkhaus,Ralph Brinkhaus,Gast,"CDU, Vorsitzender der CDU/​CSU-Bundestagsfraktion",CDU,1,Politik
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Jens Spahn,Jens Spahn,Gast,"CDU, Stellvertretender Parteivorsitzender und Bundesminister für Gesundheit",CDU,1,Politik
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Robin Alexander,Robin Alexander,Gast,Stellvertretender Chefredakteur von „Welt“ und „Welt am Sonntag“,keine Partei,1,Medien
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Malu Dreyer,Malu Dreyer,Gast,"SPD, Ministerpräsidentin von Rheinland-Pfalz",SPD,1,Politik
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Katrin Göring-Eckardt,Katrin Göring-Eckardt,Gast,"Bündnis 90 /​ Die Grünen, Vorsitzende der Bundestagsfraktion",Grüne,1,Politik
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Prof. Dr. Ursula Münch,Ursula Münch,Gast,"Politikwissenschaftlerin, Direktorin der Akademie für Politische Bildung in Tutzing",keine Partei,1,Wissenschaft
anne-will_485-nach-dem-tv-triell-1494030,2021-09-12,Anne Will,Ellen Ehni,Ellen Ehni,Gast,Chefredakteurin WDR – Fernsehen,keine Partei,1,Medien
anne-will_486-noch-eine-woche-bis-zur-wahl-was-ist-uns-das-klima-wert-1495403,2021-09-19,Anne Will,Saskia Esken,Saskia Esken,Gast,"SPD, Parteivorsitzende",SPD,1,Politik
anne-will_486-noch-eine-woche-bis-zur-wahl-was-ist-uns-das-klima-wert-1495403,2021-09-19,Anne Will,Volker Bouffier,Volker Bouffier,Gast,"CDU, Stellvertretender Parteivorsitzender und Ministerpräsident in Hessen",CDU,1,Politik
anne-will_486-noch-eine-woche-bis-zur-wahl-was-ist-uns-das-klima-wert-1495403,2021-09-19,Anne Will,Christian Lindner,Christian Lindner,Gast,"FDP, Partei- und Fraktionsvorsitzender",FDP,1,Politik
anne-will_486-noch-eine-woche-bis-zur-wahl-was-ist-uns-das-klima-wert-1495403,2021-09-19,Anne Will,Robert Habeck,Robert Habeck,Gast,"Bündnis 90 /​ Die Grünen, Parteivorsitzender",Grüne,1,Politik
anne-will_486-noch-eine-woche-bis-zur-wahl-was-ist-uns-das-klima-wert-1495403,2021-09-19,Anne Will,Cerstin Gammelin,Cerstin Gammelin,Gast,Stellvertretende Leiterin des Parlamentsbüros der „Süddeutschen Zeitung“ in Berlin,keine Partei,1,Medien
anne-will_487-nach-der-bundestagswahl-1496937,2021-09-26,Anne Will,Lars Klingbeil,Lars Klingbeil,Gast,"SPD, Generalsekretär",SPD,1,Politik
anne-will_487-nach-der-bundestagswahl-1496937,2021-09-26,Anne Will,Volker Wissing,Volker Wissing,Gast,"FDP, Generalsekretär",FDP,1,Politik
anne-will_487-nach-der-bundestagswahl-1496937,2021-09-26,Anne Will,Cem Özdemir,Cem Özdemir,Gast,"Bündnis 90 /​ Die Grünen, Mitglied des Bundestages",Grüne,1,Politik
anne-will_487-nach-der-bundestagswahl-1496937,2021-09-26,Anne Will,Kristina Dunz,Kristina Dunz,Gast,Stellvertretende Leiterin der Hauptstadtredaktion des Redaktionsnetzwerks Deutschland,keine Partei,1,Medien
anne-will_487-nach-der-bundestagswahl-1496937,2021-09-26,Anne Will,Dr. Reiner Haseloff,Reiner Haseloff,Gast,"CDU, Ministerpräsident in Sachsen-Anhalt",CDU,1,Politik
anne-will_488-scholz-und-laschet-auf-partnersuche-fuer-wen-entscheiden-sich-fdp-und-gruene-1498990,2021-10-03,Anne Will,Otto Fricke,Otto Fricke,Gast,Mitglied des Bundestages und Beisitzer im Bundesvorstand der FDP,FDP,2,Politik
anne-will_488-scholz-und-laschet-auf-partnersuche-fuer-wen-entscheiden-sich-fdp-und-gruene-1498990,2021-10-03,Anne Will,Christiane Hoffmann,Christiane Hoffmann,Gast,Autorin im Hauptstadtbüro des SPIEGEL,keine Partei,1,Medien
anne-will_488-scholz-und-laschet-auf-partnersuche-fuer-wen-entscheiden-sich-fdp-und-gruene-1498990,2021-10-03,Anne Will,Norbert Röttgen,Norbert Röttgen,Gast,"Mitglied des CDU-Präsidiums, CDU",CDU,1,Politik
anne-will_488-scholz-und-laschet-auf-partnersuche-fuer-wen-entscheiden-sich-fdp-und-gruene-1498990,2021-10-03,Anne Will,Konstantin von Notz,Konstantin von Notz,Gast,"Bundestagsabgeordneter, Bündnis 90 /​ Die Grünen",Grüne,1,Politik
anne-will_488-scholz-und-laschet-auf-partnersuche-fuer-wen-entscheiden-sich-fdp-und-gruene-1498990,2021-10-03,Anne Will,Manuela Schwesig,Manuela Schwesig,Gast,"Ministerpräsidentin in Mecklenburg-Vorpommern, SPD",SPD,1,Politik
anne-will_489-die-ampel-im-aufbruch-ist-rot-gruen-gelb-finanzierbar-1505123,2021-10-24,Anne Will,Prof. Dr. Claudia Kemfert,Claudia Kemfert,Gast,"Abteilungsleiterin Energie, Verkehr, Umwelt am Deutschen Institut für Wirtschaftsforschung (DIW Berlin)",keine Partei,1,Wissenschaft
anne-will_489-die-ampel-im-aufbruch-ist-rot-gruen-gelb-finanzierbar-1505123,2021-10-24,Anne Will,Olaf Scholz,Olaf Scholz,Gast,"Bundesfinanzminister, Vizekanzler und SPD-Kanzlerkandidat",SPD,1,Politik
anne-will_489-die-ampel-im-aufbruch-ist-rot-gruen-gelb-finanzierbar-1505123,2021-10-24,Anne Will,Prof. Dr. Ursula Münch,Ursula Münch,Gast,"Politikwissenschaftlerin, Direktorin der Akademie für Politische Bildung in Tutzing",keine Partei,1,Wissenschaft
anne-will_489-die-ampel-im-aufbruch-ist-rot-gruen-gelb-finanzierbar-1505123,2021-10-24,Anne Will,Rainer Hank,Rainer Hank,Gast,"Wirtschaftsjournalist, Publizist, Kolumnist",keine Partei,1,Medien
anne-will_489-die-ampel-im-aufbruch-ist-rot-gruen-gelb-finanzierbar-1505123,2021-10-24,Anne Will,Robert Habeck,Robert Habeck,Gast,"Parteivorsitzender, Bündnis 90 /​ Die Grünen",Grüne,1,Politik
anne-will_490-steigende-neuinfektionen-sorge-wegen-impfskepsis-hilft-oder-schadet-mehr-druck-auf-ungeimpfte-1506559,2021-10-31,Anne Will,Dr. Christina Berndt,Christina Berndt,Gast,Wissenschaftsredakteurin bei der „Süddeutschen Zeitung“,keine Partei,1,Medien
anne-will_490-steigende-neuinfektionen-sorge-wegen-impfskepsis-hilft-oder-schadet-mehr-druck-auf-ungeimpfte-1506559,2021-10-31,Anne Will,Sahra Wagenknecht,Sahra Wagenknecht,Gast,"Die Linke, Mitglied des Deutschen Bundestages",Linke,1,Politik
anne-will_490-steigende-neuinfektionen-sorge-wegen-impfskepsis-hilft-oder-schadet-mehr-druck-auf-ungeimpfte-1506559,2021-10-31,Anne Will,Marco Buschmann,Marco Buschmann,Gast,"FDP, Erster Parlamentarischer Geschäftsführer der Bundestagsfraktion",FDP,1,Politik
anne-will_490-steigende-neuinfektionen-sorge-wegen-impfskepsis-hilft-oder-schadet-mehr-druck-auf-ungeimpfte-1506559,2021-10-31,Anne Will,Prof. Dr. Karl Lauterbach,Karl Lauterbach,Gast,"SPD, Mitglied des Deutschen Bundestages, Gesundheitsökonom und Epidemiologe",SPD,1,Politik
anne-will_491-corona-neuinfektionen-auf-hoechststand-braucht-deutschland-eine-impfpflicht-1507366,2021-11-07,Anne Will,Prof. Dr. med. Alena Buyx,Alena Buyx,Gast,Professorin für Medizinethik und Vorsitzende Deutscher Ethikrat,keine Partei,1,Wissenschaft
anne-will_491-corona-neuinfektionen-auf-hoechststand-braucht-deutschland-eine-impfpflicht-1507366,2021-11-07,Anne Will,Dr. Markus Söder,Markus Söder,Gast,Parteivorsitzender der CSU und Ministerpräsident in Bayern,CSU,1,Politik
anne-will_491-corona-neuinfektionen-auf-hoechststand-braucht-deutschland-eine-impfpflicht-1507366,2021-11-07,Anne Will,Dr. Frank Ulrich Montgomery,Frank Ulrich Montgomery,Gast,Vorsitzender des Weltärztebundes,keine Partei,3,Wissenschaft
anne-will_491-corona-neuinfektionen-auf-hoechststand-braucht-deutschland-eine-impfpflicht-1507366,2021-11-07,Anne Will,Katrin Göring-Eckardt,Katrin Göring-Eckardt,Gast,"Bündnis 90/​Die Grünen, Fraktionsvorsitzende im Bundestag",Grüne,1,Politik
anne-will_492-die-corona-notlage-kann-deutschland-die-vierte-welle-noch-brechen-1511021,2021-11-21,Anne Will,Prof. Dr. Melanie Brinkmann,Melanie Brinkmann,Gast,"Virologin am Helmholtz-Zentrum für Infektionsforschung, Professorin an der Technischen Universität Braunschweig",keine Partei,1,Wissenschaft
anne-will_492-die-corona-notlage-kann-deutschland-die-vierte-welle-noch-brechen-1511021,2021-11-21,Anne Will,Hubertus Heil,Hubertus Heil,Gast,"Bundesminister für Arbeit und Soziales, SPD",SPD,1,Politik
anne-will_492-die-corona-notlage-kann-deutschland-die-vierte-welle-noch-brechen-1511021,2021-11-21,Anne Will,Cornelia Betsch,Cornelia Betsch,Gast,"Professorin für Gesundheitskommunikation Universität Erfurt, Leiterin des „COVID-19 Snapshot Monitoring“ (COSMO)",keine Partei,1,Wissenschaft
anne-will_492-die-corona-notlage-kann-deutschland-die-vierte-welle-noch-brechen-1511021,2021-11-21,Anne Will,Marie-Agnes Strack-Zimmermann,Marie-Agnes Strack-Zimmermann,Gast,"Mitglied des Bundestages, FDP",FDP,1,Politik
anne-will_492-die-corona-notlage-kann-deutschland-die-vierte-welle-noch-brechen-1511021,2021-11-21,Anne Will,Tobias Hans,Tobias Hans,Gast,"Ministerpräsident im Saarland, CDU",CDU,1,Politik
anne-will_493-ohne-schonfrist-gelingt-der-ampel-start-in-der-corona-krise-1513271,2021-11-28,Anne Will,Christian Lindner,Christian Lindner,Gast,"FDP, Parteivorsitzender und Fraktionsvorsitzender im Bundestag",FDP,1,Politik
anne-will_493-ohne-schonfrist-gelingt-der-ampel-start-in-der-corona-krise-1513271,2021-11-28,Anne Will,Manuela Schwesig,Manuela Schwesig,Gast,"SPD, Ministerpräsidentin von Mecklenburg-Vorpommern",SPD,1,Politik
anne-will_493-ohne-schonfrist-gelingt-der-ampel-start-in-der-corona-krise-1513271,2021-11-28,Anne Will,Dr. Melanie Amann,Melanie Amann,Gast,Mitglied der Chefredaktion und Leiterin Hauptstadtbüro „Der Spiegel“,keine Partei,1,Medien
anne-will_493-ohne-schonfrist-gelingt-der-ampel-start-in-der-corona-krise-1513271,2021-11-28,Anne Will,Jens Spahn,Jens Spahn,Gast,"CDU, Bundesminister für Gesundheit",CDU,1,Politik
anne-will_493-ohne-schonfrist-gelingt-der-ampel-start-in-der-corona-krise-1513271,2021-11-28,Anne Will,Annalena Baerbock,Annalena Baerbock,Gast,"Bündnis 90/​Die Grünen, Parteivorsitzende",Grüne,1,Politik
anne-will_494-impfpflicht-und-lockdown-fuer-ungeimpfte-gewinnen-bund-und-laender-so-die-kontrolle-zurueck-1521044,2021-12-05,Anne Will,Prof. Dr. Karl Lauterbach,Karl Lauterbach,Gast,"SPD, Mitglied des Deutschen Bundestages, Gesundheitsökonom und Epidemiologe",SPD,1,Politik
anne-will_494-impfpflicht-und-lockdown-fuer-ungeimpfte-gewinnen-bund-und-laender-so-die-kontrolle-zurueck-1521044,2021-12-05,Anne Will,Dr. Markus Söder,Markus Söder,Gast,"CSU, Parteivorsitzender und Ministerpräsident von Bayern",CSU,1,Politik
anne-will_494-impfpflicht-und-lockdown-fuer-ungeimpfte-gewinnen-bund-und-laender-so-die-kontrolle-zurueck-1521044,2021-12-05,Anne Will,Konstantin Kuhle,Konstantin Kuhle,Gast,"FDP, Mitglied im Bundesvorstand und Innenpolitischer Sprecher der Fraktion",FDP,1,Politik
anne-will_494-impfpflicht-und-lockdown-fuer-ungeimpfte-gewinnen-bund-und-laender-so-die-kontrolle-zurueck-1521044,2021-12-05,Anne Will,Dr. med. Carola Holzner,Carola Holzner,Gast,"Fachärztin für Anästhesie, Intensivmedizin und Notfallmedizin; auch bekannt als Medizinbloggerin „Doc Caro“",keine Partei,2,Wissenschaft
anne-will_494-impfpflicht-und-lockdown-fuer-ungeimpfte-gewinnen-bund-und-laender-so-die-kontrolle-zurueck-1521044,2021-12-05,Anne Will,Cerstin Gammelin,Cerstin Gammelin,Gast,Stellvertretende Leiterin des Parlamentsbüros der „Süddeutschen Zeitung“ in Berlin,keine Partei,1,Medien
anne-will_495-neue-regierung-alte-krisen-kann-da-der-versprochene-aufbruch-gelingen-1516551,2021-12-12,Anne Will,Prof. Dr. Karl Lauterbach,Karl Lauterbach,Gast,"Bundesminister für Gesundheit, SPD",SPD,1,Politik
anne-will_495-neue-regierung-alte-krisen-kann-da-der-versprochene-aufbruch-gelingen-1516551,2021-12-12,Anne Will,Wolfgang Merkel,Wolfgang Merkel,Gast,Politikwissenschaftler und Demokratieforscher,keine Partei,1,Wissenschaft
anne-will_495-neue-regierung-alte-krisen-kann-da-der-versprochene-aufbruch-gelingen-1516551,2021-12-12,Anne Will,Katrin Göring-Eckardt,Katrin Göring-Eckardt,Gast,"Bundestagsvizepräsidentin, Bündnis 90/​Die Grünen",Grüne,1,Politik
anne-will_495-neue-regierung-alte-krisen-kann-da-der-versprochene-aufbruch-gelingen-1516551,2021-12-12,Anne Will,Norbert Röttgen,Norbert Röttgen,Gast,"Präsidiumsmitglied und Kandidat für den Parteivorsitz, CDU",CDU,1,Politik
anne-will_495-neue-regierung-alte-krisen-kann-da-der-versprochene-aufbruch-gelingen-1516551,2021-12-12,Anne Will,Dagmar Rosenfeld,Dagmar Rosenfeld,Gast,Chefredakteurin WELT,keine Partei,1,Medien
anne-will_496-omikron-welle-da-impfpflicht-nicht-mit-welchem-plan-geht-deutschland-ins-dritte-corona-jahr-1524997,2022-01-23,Anne Will,Marco Buschmann,Marco Buschmann,Gast,Bundesminister der Justiz,FDP,1,Politik
anne-will_496-omikron-welle-da-impfpflicht-nicht-mit-welchem-plan-geht-deutschland-ins-dritte-corona-jahr-1524997,2022-01-23,Anne Will,Hendrik Wüst,Hendrik Wüst,Gast,Ministerpräsident von Nordrhein-Westfalen,CDU,1,Politik
anne-will_496-omikron-welle-da-impfpflicht-nicht-mit-welchem-plan-geht-deutschland-ins-dritte-corona-jahr-1524997,2022-01-23,Anne Will,Prof. Dr. med. Alena Buyx,Alena Buyx,Gast,Professorin für Medizinethik und Vorsitzende des Deutschen Ethikrats,keine Partei,1,Wissenschaft
anne-will_496-omikron-welle-da-impfpflicht-nicht-mit-welchem-plan-geht-deutschland-ins-dritte-corona-jahr-1524997,2022-01-23,Anne Will,Prof. Dr. Uwe Janssens,Uwe Janssens,Gast,Chefarzt der Klinik für Innere Medizin und Internistische Intensivmedizin am St.-Antonius-Hospital in Eschweiler,keine Partei,1,Wissenschaft
anne-will_496-omikron-welle-da-impfpflicht-nicht-mit-welchem-plan-geht-deutschland-ins-dritte-corona-jahr-1524997,2022-01-23,Anne Will,Helene Bubrowski,Helene Bubrowski,Gast,Korrespondentin der „FAZ“- Parlamentsredaktion,keine Partei,1,Medien
anne-will_497-missbrauch-luegen-vertuschung-ist-diese-kirche-noch-zu-retten-1527885,2022-01-30,Anne Will,Katrin Göring-Eckardt,Katrin Göring-Eckardt,Gast,"(Bündnis 90 /​ Die Grünen), Bundestagsvizepräsidentin",Grüne,1,Politik
anne-will_497-missbrauch-luegen-vertuschung-ist-diese-kirche-noch-zu-retten-1527885,2022-01-30,Anne Will,Matthias Katsch,Matthias Katsch,Gast,Mitbegründer und Sprecher der Betroffeneninitiative „Eckiger Tisch“,keine Partei,1,Interessenvertretung
anne-will_497-missbrauch-luegen-vertuschung-ist-diese-kirche-noch-zu-retten-1527885,2022-01-30,Anne Will,Ingrid Matthäus-Maier ((SPD) Politikerin,Ingrid Matthäus-Maier,Gast,"SPD Politikerin, Juristin",SPD,2,Politik
anne-will_497-missbrauch-luegen-vertuschung-ist-diese-kirche-noch-zu-retten-1527885,2022-01-30,Anne Will,Dr. Christiane Florin,Christiane Florin,Gast,Redakteurin für Religion und Gesellschaft beim Deutschlandfunk,keine Partei,1,Medien
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Kevin Kühnert,Kevin Kühnert,Gast,"SPD, Generalsekretär",SPD,1,Politik
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Anne Applebaum,Anne Applebaum,Gast,amerikanisch-polnische Historikerin und Journalistin,keine Partei,2,Medien
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Andrij Melnyk,Andrij Melnyk,Gast,Botschafter der Ukraine in der Bundesrepublik Deutschland,keine Partei,1,Politik
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Ina Ruck,Ina Ruck,Gast,ARD-Korrespondentin in Moskau,keine Partei,1,Medien
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Dietmar Bartsch,Dietmar Bartsch,Gast,"Die Linke, Fraktionsvorsitzender im Bundestag",Linke,1,Politik
anne-will_498-worte-oder-waffen-wo-steht-deutschland-im-ukraine-konflikt-1528747,2022-02-06,Anne Will,Jürgen Trittin,Jürgen Trittin,Gast,"Bündnis 90/​Die Grünen, Außenpolitischer Sprecher der Bundestagsfraktion",Grüne,1,Politik
anne-will_499-impfpflicht-auf-der-kippe-lockerungen-umstritten-planlos-in-den-corona-fruehling-1530157,2022-02-13,Anne Will,Prof. Dr. Karl Lauterbach,Karl Lauterbach,Gast,"SPD, Bundesminister für Gesundheit",SPD,1,Politik
anne-will_499-impfpflicht-auf-der-kippe-lockerungen-umstritten-planlos-in-den-corona-fruehling-1530157,2022-02-13,Anne Will,Markus Blume,Markus Blume,Gast,"CSU, Generalsekretär und Mitglied des Bayerischen Landtags",CSU,1,Politik
anne-will_499-impfpflicht-auf-der-kippe-lockerungen-umstritten-planlos-in-den-corona-fruehling-1530157,2022-02-13,Anne Will,Jana Schröder,Jana Schröder,Gast,"Fachärztin für Mikrobiologie, Virologie und Infektionsepidemiologie",keine Partei,1,Wissenschaft
anne-will_499-impfpflicht-auf-der-kippe-lockerungen-umstritten-planlos-in-den-corona-fruehling-1530157,2022-02-13,Anne Will,Joachim Stamp,Joachim Stamp,Gast,"FDP, Minister für Kinder, Familie, Flüchtlinge und Integration des Landes Nordrhein-Westfalen und stellvertretender Ministerpräsident",FDP,1,Politik
anne-will_500-keine-entspannung-im-konflikt-mit-putin-wie-ist-ein-neuer-krieg-zu-verhindern-1532088,2022-02-20,Anne Will,Norbert Röttgen,Norbert Röttgen,Gast,"CDU, Mitglied im Auswärtigen Ausschuss",CDU,1,Politik
anne-will_500-keine-entspannung-im-konflikt-mit-putin-wie-ist-ein-neuer-krieg-zu-verhindern-1532088,2022-02-20,Anne Will,Lars Klingbeil,Lars Klingbeil,Gast,"SPD, Parteivorsitzender",SPD,1,Politik
anne-will_500-keine-entspannung-im-konflikt-mit-putin-wie-ist-ein-neuer-krieg-zu-verhindern-1532088,2022-02-20,Anne Will,Ursula von der Leyen,Ursula von der Leyen,Gast,"CDU, EU-Kommissionspräsidentin",CDU,1,Politik
anne-will_500-keine-entspannung-im-konflikt-mit-putin-wie-ist-ein-neuer-krieg-zu-verhindern-1532088,2022-02-20,Anne Will,Dr. Constanze Stelzenmüller,Constanze Stelzenmüller,Gast,"Juristin und Publizistin, The Brookings Institution Washington D.C.",keine Partei,2,Wissenschaft
anne-will_500-keine-entspannung-im-konflikt-mit-putin-wie-ist-ein-neuer-krieg-zu-verhindern-1532088,2022-02-20,Anne Will,Sahra Wagenknecht,Sahra Wagenknecht,Gast,"Die Linke, Mitglied des Deutschen Bundestages",Linke,1,Politik
anne-will_502-krieg-gegen-die-ukraine-wie-weit-wird-putin-gehen-1534620,2022-03-06,Anne Will,Alexander Graf Lambsdorff,Alexander Graf Lambsdorff,Gast,"Stellvertretender Fraktionsvorsitzender im Bundestag, FDP",FDP,1,Politik
anne-will_502-krieg-gegen-die-ukraine-wie-weit-wird-putin-gehen-1534620,2022-03-06,Anne Will,Andrij Melnyk,Andrij Melnyk,Gast,Botschafter der Ukraine in der Bundesrepublik Deutschland,keine Partei,1,Politik
anne-will_502-krieg-gegen-die-ukraine-wie-weit-wird-putin-gehen-1534620,2022-03-06,Anne Will,Annalena Baerbock,Annalena Baerbock,Gast,"Bündnis 90/​Die Grünen, Bundesaußenministerin",Grüne,1,Politik
anne-will_503-angriff-auf-die-ukraine-wie-kann-putins-krieg-beendet-werden-1537226,2022-03-13,Anne Will,Robert Habeck,Robert Habeck,Gast,"Bündnis 90 /​ Die Grünen, Vizekanzler und Bundesminister für Wirtschaft und Klimaschutz",Grüne,1,Politik
anne-will_503-angriff-auf-die-ukraine-wie-kann-putins-krieg-beendet-werden-1537226,2022-03-13,Anne Will,Roderich Kiesewetter,Roderich Kiesewetter,Gast,"CDU, Mitglied des Bundestags und Oberst a.D.",CDU,1,Politik
anne-will_503-angriff-auf-die-ukraine-wie-kann-putins-krieg-beendet-werden-1537226,2022-03-13,Anne Will,Lars Klingbeil,Lars Klingbeil,Gast,"SPD, Parteivorsitzender",SPD,1,Politik
anne-will_503-angriff-auf-die-ukraine-wie-kann-putins-krieg-beendet-werden-1537226,2022-03-13,Anne Will,Katja Petrowskaja,Katja Petrowskaja,Gast,"deutsch-ukrainische Schriftstellerin, Literaturwissenschaftlerin und Journalistin",keine Partei,3,Kultur
anne-will_503-angriff-auf-die-ukraine-wie-kann-putins-krieg-beendet-werden-1537226,2022-03-13,Anne Will,Claudia Major,Claudia Major,Gast,"Politikwissenschaftlerin, Leiterin der Forschungsgruppe Sicherheitspolitik der Stiftung Wissenschaft und Politik (SWP) in Berlin",keine Partei,1,Wissenschaft
anne-will_504-putins-angriff-krieg-ohne-ende-1538534,2022-03-20,Anne Will,Christine Lambrecht,Christine Lambrecht,Gast,"SPD, Bundesministerin der Verteidigung",SPD,1,Politik
anne-will_504-putins-angriff-krieg-ohne-ende-1538534,2022-03-20,Anne Will,Alexander Graf Lambsdorff,Alexander Graf Lambsdorff,Gast,"FDP, stellvertretender Fraktionsvorsitzender im Bundestag",FDP,1,Politik
anne-will_504-putins-angriff-krieg-ohne-ende-1538534,2022-03-20,Anne Will,Christoph Heusgen,Christoph Heusgen,Gast,Vorsitzender der Münchner Sicherheitskonferenz,keine Partei,1,Politik
anne-will_504-putins-angriff-krieg-ohne-ende-1538534,2022-03-20,Anne Will,Marina Weisband,Marina Weisband,Gast,deutsch-ukrainische Publizistin,Grüne,2,Politik
